GEOID,scenario_order,scenario,annual_rate,income_threshold,unaffordable_hh,total_hh_weighted,sum_bracket_hh,mhi,pct_unaffordable,mhi_pct_spent,mhi_unaffordable
06029000510,1,Current,247.13,9885.199999999999,23.139148915547434,442.544568816258,442.544568816258,140673,5.228659562457466,0.17567692449866001,FALSE
06029000510,2,FY 26/27,475,19000,23.405530490688992,442.544568816258,442.544568816258,140673,5.288852725793328,0.3376625223034982,FALSE
06029000510,3,FY 27/28,575,23000,38.09994081921794,442.544568816258,442.544568816258,140673,8.609288985543245,0.4087493691042347,FALSE
06029000510,4,FY 28/29,675,27000,49.043819005659415,442.544568816258,442.544568816258,140673,11.082232719936991,0.47983621590497116,FALSE
06029000510,5,FY 29/30,775,31000,52.14059395097372,442.544568816258,442.544568816258,140673,11.781998385030954,0.5509230627057076,FALSE
06029000510,6,FY 30/31,875,35000,57.61361351554214,442.544568816258,442.544568816258,140673,13.01871440195281,0.6220099095064441,FALSE
06029002701,1,Current,247.13,9885.199999999999,54.374037403752794,791.0000000001808,791.0000000001808,43393,6.874088167350237,0.5695158205240476,FALSE
06029002701,2,FY 26/27,475,19000,90.20304060814223,791.0000000001808,791.0000000001808,43393,11.403671379029282,1.0946466019864955,FALSE
06029002701,3,FY 27/28,575,23000,140.20924184840172,791.0000000001808,791.0000000001808,43393,17.725567869578974,1.3250985181941788,FALSE
06029002701,4,FY 28/29,675,27000,199.40568113627282,791.0000000001808,791.0000000001808,43393,25.209314935047693,1.555550434401862,FALSE
06029002701,5,FY 29/30,775,31000,249.8015603121195,791.0000000001808,791.0000000001808,43393,31.580475387112823,1.7860023506095453,FALSE
06029002701,6,FY 30/31,875,35000,281.00000000006423,791.0000000001808,791.0000000001808,43393,35.524652338811634,2.0164542668172287,FALSE
06029003817,1,Current,247.13,9885.199999999999,28.669946994699348,1303.9999999999945,1303.9999999999945,139655,2.19861556707818,0.17695750241666963,FALSE
06029003817,2,FY 26/27,475,19000,85.99999999999963,1303.9999999999945,1303.9999999999945,139655,6.595092024539877,0.3401238766961441,FALSE
06029003817,3,FY 27/28,575,23000,85.99999999999963,1303.9999999999945,1303.9999999999945,139655,6.595092024539877,0.41172890336901646,FALSE
06029003817,4,FY 28/29,675,27000,85.99999999999963,1303.9999999999945,1303.9999999999945,139655,6.595092024539877,0.4833339300418889,FALSE
06029003817,5,FY 29/30,775,31000,90.40088017603482,1303.9999999999945,1303.9999999999945,139655,6.932582835585521,0.5549389567147613,FALSE
06029003817,6,FY 30/31,875,35000,107.99999999999955,1303.9999999999945,1303.9999999999945,139655,8.282208588957054,0.6265439833876338,FALSE
06029003824,1,Current,247.13,9885.199999999999,24.685297434889613,967.8169873785697,967.8169873785698,86521,2.5506162587362966,0.28563007824689957,FALSE
06029003824,2,FY 26/27,475,19000,68.32096865235822,967.8169873785697,967.8169873785698,86521,7.059285954198064,0.5489996648212573,FALSE
06029003824,3,FY 27/28,575,23000,92.49066463431215,967.8169873785697,967.8169873785698,86521,9.556627527775936,0.6645785416257325,FALSE
06029003824,4,FY 28/29,675,27000,123.25302220999468,967.8169873785697,967.8169873785698,86521,12.735157970706625,0.7801574184302077,FALSE
06029003824,5,FY 29/30,775,31000,153.61279127425607,967.8169873785697,967.8169873785698,86521,15.872090826834096,0.895736295234683,FALSE
06029003824,6,FY 30/31,875,35000,164.79855822235706,967.8169873785697,967.8169873785698,86521,17.02786377708978,1.011315172039158,FALSE
06029002305,1,Current,247.13,9885.199999999999,0,189.1163359884526,189.11633598845256,56387,0,0.43827477964779116,FALSE
06029002305,2,FY 26/27,475,19000,24.291540145907128,189.1163359884526,189.11633598845256,56387,12.844760352902759,0.8423927501019739,FALSE
06029002305,3,FY 27/28,575,23000,37.720331651373996,189.1163359884526,189.11633598845256,56387,19.945570251359566,1.0197385922287052,FALSE
06029002305,4,FY 28/29,675,27000,44.32823964223091,189.1163359884526,189.11633598845256,56387,23.43966712898752,1.1970844343554365,FALSE
06029002305,5,FY 29/30,775,31000,46.42703760974067,189.1163359884526,189.11633598845256,56387,24.5494591289964,1.3744302764821679,FALSE
06029002305,6,FY 30/31,875,35000,54.82013068181219,189.1163359884526,189.11633598845256,56387,28.987517337031903,1.5517761186088992,FALSE
06029000908,1,Current,247.13,9885.199999999999,54.374037403741504,1565.0000000000327,1565.0000000000327,86363,3.4743793868204706,0.2861526348088881,FALSE
06029000908,2,FY 26/27,475,19000,232.4076815363121,1565.0000000000327,1565.0000000000327,86363,14.850331088581934,0.5500040526614407,FALSE
06029000908,3,FY 27/28,575,23000,264.2044408881831,1565.0000000000327,1565.0000000000327,86363,16.882072900203042,0.6657943795375334,FALSE
