GEOID,NAME,overlap_frac,total_hh,hh_count,hh_count_weighted,total_hh_weighted,bracket_order,lower_bound,upper_bound,mhi,mhi_moe
06029002100,Census Tract 21; Kern County; California,0.9999999999998461,1038,39,38.999999999993996,1037.9999999998404,8,40000,44999,33281,18831
06029002100,Census Tract 21; Kern County; California,0.9999999999998461,1038,15,14.999999999997693,1037.9999999998404,9,45000,49999,33281,18831
06029002100,Census Tract 21; Kern County; California,0.9999999999998461,1038,128,127.9999999999803,1037.9999999998404,10,50000,59999,33281,18831
06029002100,Census Tract 21; Kern County; California,0.9999999999998461,1038,159,158.99999999997553,1037.9999999998404,11,60000,74999,33281,18831
06029002100,Census Tract 21; Kern County; California,0.9999999999998461,1038,19,18.999999999997076,1037.9999999998404,12,75000,99999,33281,18831
06029002100,Census Tract 21; Kern County; California,0.9999999999998461,1038,78,77.99999999998799,1037.9999999998404,13,100000,124999,33281,18831
06029002100,Census Tract 21; Kern County; California,0.9999999999998461,1038,28,27.99999999999569,1037.9999999998404,14,125000,149999,33281,18831
06029002100,Census Tract 21; Kern County; California,0.9999999999998461,1038,26,25.999999999996,1037.9999999998404,15,150000,199999,33281,18831
06029002100,Census Tract 21; Kern County; California,0.9999999999998461,1038,0,0,1037.9999999998404,16,200000,NA,33281,18831
06029002817,Census Tract 28.17; Kern County; California,1.0000000000000746,1784,115,115.00000000000858,1784.000000000133,1,0,9999,55625,19005
06029002817,Census Tract 28.17; Kern County; California,1.0000000000000746,1784,143,143.00000000001066,1784.000000000133,2,10000,14999,55625,19005
06029002817,Census Tract 28.17; Kern County; California,1.0000000000000746,1784,65,65.00000000000485,1784.000000000133,3,15000,19999,55625,19005
06029002817,Census Tract 28.17; Kern County; California,1.0000000000000746,1784,88,88.00000000000657,1784.000000000133,4,20000,24999,55625,19005
06029002817,Census Tract 28.17; Kern County; California,1.0000000000000746,1784,95,95.00000000000709,1784.000000000133,5,25000,29999,55625,19005
06029002817,Census Tract 28.17; Kern County; California,1.0000000000000746,1784,139,139.00000000001037,1784.000000000133,6,30000,34999,55625,19005
06029002817,Census Tract 28.17; Kern County; California,1.0000000000000746,1784,32,32.00000000000239,1784.000000000133,7,35000,39999,55625,19005
06029002817,Census Tract 28.17; Kern County; California,1.0000000000000746,1784,61,61.00000000000455,1784.000000000133,8,40000,44999,55625,19005
06029002817,Census Tract 28.17; Kern County; California,1.0000000000000746,1784,87,87.0000000000065,1784.000000000133,9,45000,49999,55625,19005
06029002817,Census Tract 28.17; Kern County; California,1.0000000000000746,1784,96,96.00000000000716,1784.000000000133,10,50000,59999,55625,19005
06029002817,Census Tract 28.17; Kern County; California,1.0000000000000746,1784,109,109.00000000000813,1784.000000000133,11,60000,74999,55625,19005
06029002817,Census Tract 28.17; Kern County; California,1.0000000000000746,1784,369,369.0000000000275,1784.000000000133,12,75000,99999,55625,19005
06029002817,Census Tract 28.17; Kern County; California,1.0000000000000746,1784,86,86.00000000000642,1784.000000000133,13,100000,124999,55625,19005
06029002817,Census Tract 28.17; Kern County; California,1.0000000000000746,1784,196,196.0000000000146,1784.000000000133,14,125000,149999,55625,19005
06029002817,Census Tract 28.17; Kern County; California,1.0000000000000746,1784,68,68.00000000000507,1784.000000000133,15,150000,199999,55625,19005
06029002817,Census Tract 28.17; Kern County; California,1.0000000000000746,1784,35,35.000000000002615,1784.000000000133,16,200000,NA,55625,19005
06029000504,Census Tract 5.04; Kern County; California,0.5382235374988529,1730,52,27.98762394994035,931.1267198730155,1,0,9999,56774,13225
06029000504,Census Tract 5.04; Kern County; California,0.5382235374988529,1730,156,83.96287184982106,931.1267198730155,2,10000,14999,56774,13225
06029000504,Census Tract 5.04; Kern County; California,0.5382235374988529,1730,96,51.669459599889876,931.1267198730155,3,15000,19999,56774,13225
06029000504,Census Tract 5.04; Kern County; California,0.5382235374988529,1730,111,59.74281266237267,931.1267198730155,4,20000,24999,56774,13225
06029000504,Census Tract 5.04; Kern County; California,0.5382235374988529,1730,61,32.831635787430024,931.1267198730155,5,25000,29999,56774,13225
06029000504,Census Tract 5.04; Kern County; California,0.5382235374988529,1730,7,3.76756476249197,931.1267198730155,6,30000,34999,56774,13225
06029000504,Census Tract 5.04; Kern County; California,0.5382235374988529,1730,59,31.75518871243232,931.1267198730155,7,35000,39999,56774,13225
06029000504,Census Tract 5.04; Kern County; California,0.5382235374988529,1730,116,62.433930349866934,931.1267198730155,8,40000,44999,56774,13225
06029000504,Census Tract 5.04; Kern County; California,0.5382235374988529,1730,103,55.43702436238185,931.1267198730155,9,45000,49999,56774,13225
06029000504,Census Tract 5.04; Kern County; California,0.5382235374988529,1730,138,74.2748481748417,931.1267198730155,10,50000,59999,56774,13225
06029000504,Census Tract 5.04; Kern County; California,0.5382235374988529,1730,215,115.71806056225337,931.1267198730155,11,60000,74999,56774,13225
06029000504,Census Tract 5.04; Kern County; California,0.5382235374988529,1730,59,31.75518871243232,931.1267198730155,12,75000,99999,56774,13225
06029000504,Census Tract 5.04; Kern County; California,0.5382235374988529,1730,116,62.433930349866934,931.1267198730155,13,100000,124999,56774,13225
06029000504,Census Tract 5.04; Kern County; California,0.5382235374988529,1730,66,35.522753474924286,931.1267198730155,14,125000,149999,56774,13225
06029000504,Census Tract 5.04; Kern County; California,0.5382235374988529,1730,208,111.9504957997614,931.1267198730155,15,150000,199999,56774,13225
06029000504,Census Tract 5.04; Kern County; California,0.5382235374988529,1730,167,89.88333076230843,931.1267198730155,16,200000,NA,56774,13225
06029001801,Census Tract 18.01; Kern County; California,0.9999999999999463,1949,141,140.9999999999924,1948.9999999998952,1,0,9999,54657,5457
06029001801,Census Tract 18.01; Kern County; California,0.9999999999999463,1949,0,0,1948.9999999998952,2,10000,14999,54657,5457
06029001801,Census Tract 18.01; Kern County; California,0.9999999999999463,1949,151,150.9999999999919,1948.9999999998952,3,15000,19999,54657,5457
06029001801,Census Tract 18.01; Kern County; California,0.9999999999999463,1949,53,52.99999999999715,1948.9999999998952,4,20000,24999,54657,5457
06029001801,Census Tract 18.01; Kern County; California,0.9999999999999463,1949,116,115.99999999999376,1948.9999999998952,5,25000,29999,54657,5457
06029001801,Census Tract 18.01; Kern County; California,0.9999999999999463,1949,201,200.9999999999892,1948.9999999998952,6,30000,34999,54657,5457
06029001801,Census Tract 18.01; Kern County; California,0.9999999999999463,1949,126,125.99999999999324,1948.9999999998952,7,35000,39999,54657,5457
06029001801,Census Tract 18.01; Kern County; California,0.9999999999999463,1949,44,43.999999999997634,1948.9999999998952,8,40000,44999,54657,5457
06029001801,Census Tract 18.01; Kern County; California,0.9999999999999463,1949,30,29.999999999998387,1948.9999999998952,9,45000,49999,54657,5457
06029001801,Census Tract 18.01; Kern County; California,0.9999999999999463,1949,271,270.99999999998545,1948.9999999998952,10,50000,59999,54657,5457
06029001801,Census Tract 18.01; Kern County; California,0.9999999999999463,1949,196,195.99999999998946,1948.9999999998952,11,60000,74999,54657,5457
06029001801,Census Tract 18.01; Kern County; California,0.9999999999999463,1949,285,284.9999999999847,1948.9999999998952,12,75000,99999,54657,5457
06029001801,Census Tract 18.01; Kern County; California,0.9999999999999463,1949,114,113.99999999999388,1948.9999999998952,13,100000,124999,54657,5457
06029001801,Census Tract 18.01; Kern County; California,0.9999999999999463,1949,124,123.99999999999334,1948.9999999998952,14,125000,149999,54657,5457
06029001801,Census Tract 18.01; Kern County; California,0.9999999999999463,1949,97,96.99999999999478,1948.9999999998952,15,150000,199999,54657,5457
06029001801,Census Tract 18.01; Kern County; California,0.9999999999999463,1949,0,0,1948.9999999998952,16,200000,NA,54657,5457
06029001700,Census Tract 17; Kern County; California,1.0000000000001439,1970,28,28.00000000000403,1970.0000000002835,1,0,9999,79773,19681
06029001700,Census Tract 17; Kern County; California,1.0000000000001439,1970,96,96.00000000001381,1970.0000000002835,2,10000,14999,79773,19681
06029001700,Census Tract 17; Kern County; California,1.0000000000001439,1970,124,124.00000000001785,1970.0000000002835,3,15000,19999,79773,19681
06029001700,Census Tract 17; Kern County; California,1.0000000000001439,1970,89,89.0000000000128,1970.0000000002835,4,20000,24999,79773,19681
06029001700,Census Tract 17; Kern County; California,1.0000000000001439,1970,14,14.000000000002014,1970.0000000002835,5,25000,29999,79773,19681
06029001700,Census Tract 17; Kern County; California,1.0000000000001439,1970,76,76.00000000001094,1970.0000000002835,6,30000,34999,79773,19681
06029001700,Census Tract 17; Kern County; California,1.0000000000001439,1970,77,77.00000000001108,1970.0000000002835,7,35000,39999,79773,19681
06029001700,Census Tract 17; Kern County; California,1.0000000000001439,1970,65,65.00000000000935,1970.0000000002835,8,40000,44999,79773,19681
06029001700,Census Tract 17; Kern County; California,1.0000000000001439,1970,109,109.00000000001569,1970.0000000002835,9,45000,49999,79773,19681
06029001700,Census Tract 17; Kern County; California,1.0000000000001439,1970,76,76.00000000001094,1970.0000000002835,10,50000,59999,79773,19681
06029001700,Census Tract 17; Kern County; California,1.0000000000001439,1970,219,219.00000000003152,1970.0000000002835,11,60000,74999,79773,19681
06029001700,Census Tract 17; Kern County; California,1.0000000000001439,1970,274,274.00000000003945,1970.0000000002835,12,75000,99999,79773,19681
06029001700,Census Tract 17; Kern County; California,1.0000000000001439,1970,246,246.00000000003539,1970.0000000002835,13,100000,124999,79773,19681
06029001700,Census Tract 17; Kern County; California,1.0000000000001439,1970,165,165.00000000002373,1970.0000000002835,14,125000,149999,79773,19681
06029001700,Census Tract 17; Kern County; California,1.0000000000001439,1970,108,108.00000000001555,1970.0000000002835,15,150000,199999,79773,19681
06029001700,Census Tract 17; Kern County; California,1.0000000000001439,1970,204,204.00000000002936,1970.0000000002835,16,200000,NA,79773,19681
06029003810,Census Tract 38.10; Kern County; California,0.9999999999999903,848,0,0,847.9999999999918,1,0,9999,126458,43024
06029003810,Census Tract 38.10; Kern County; California,0.9999999999999903,848,18,17.999999999999826,847.9999999999918,2,10000,14999,126458,43024
06029003810,Census Tract 38.10; Kern County; California,0.9999999999999903,848,4,3.9999999999999614,847.9999999999918,3,15000,19999,126458,43024
06029003810,Census Tract 38.10; Kern County; California,0.9999999999999903,848,17,16.999999999999837,847.9999999999918,4,20000,24999,126458,43024
06029003810,Census Tract 38.10; Kern County; California,0.9999999999999903,848,7,6.9999999999999325,847.9999999999918,5,25000,29999,126458,43024
06029003810,Census Tract 38.10; Kern County; California,0.9999999999999903,848,11,10.999999999999893,847.9999999999918,6,30000,34999,126458,43024
06029003810,Census Tract 38.10; Kern County; California,0.9999999999999903,848,9,8.999999999999913,847.9999999999918,7,35000,39999,126458,43024
06029003810,Census Tract 38.10; Kern County; California,0.9999999999999903,848,0,0,847.9999999999918,8,40000,44999,126458,43024
06029003810,Census Tract 38.10; Kern County; California,0.9999999999999903,848,4,3.9999999999999614,847.9999999999918,9,45000,49999,126458,43024
06029003810,Census Tract 38.10; Kern County; California,0.9999999999999903,848,112,111.99999999999892,847.9999999999918,10,50000,59999,126458,43024
06029003810,Census Tract 38.10; Kern County; California,0.9999999999999903,848,25,24.99999999999976,847.9999999999918,11,60000,74999,126458,43024
06029003810,Census Tract 38.10; Kern County; California,0.9999999999999903,848,118,117.99999999999886,847.9999999999918,12,75000,99999,126458,43024
06029003810,Census Tract 38.10; Kern County; California,0.9999999999999903,848,92,91.9999999999991,847.9999999999918,13,100000,124999,126458,43024
06029003810,Census Tract 38.10; Kern County; California,0.9999999999999903,848,46,45.99999999999955,847.9999999999918,14,125000,149999,126458,43024
06029003810,Census Tract 38.10; Kern County; California,0.9999999999999903,848,100,99.99999999999903,847.9999999999918,15,150000,199999,126458,43024
06029003810,Census Tract 38.10; Kern County; California,0.9999999999999903,848,285,284.99999999999727,847.9999999999918,16,200000,NA,126458,43024
06029000906,Census Tract 9.06; Kern County; California,1.0000000000000018,1247,41,41.00000000000007,1247.0000000000023,1,0,9999,71268,11473
06029000906,Census Tract 9.06; Kern County; California,1.0000000000000018,1247,72,72.00000000000013,1247.0000000000023,2,10000,14999,71268,11473
06029000906,Census Tract 9.06; Kern County; California,1.0000000000000018,1247,75,75.00000000000013,1247.0000000000023,3,15000,19999,71268,11473
06029000906,Census Tract 9.06; Kern County; California,1.0000000000000018,1247,37,37.000000000000064,1247.0000000000023,4,20000,24999,71268,11473
06029000906,Census Tract 9.06; Kern County; California,1.0000000000000018,1247,6,6.000000000000011,1247.0000000000023,5,25000,29999,71268,11473
06029000906,Census Tract 9.06; Kern County; California,1.0000000000000018,1247,47,47.000000000000085,1247.0000000000023,6,30000,34999,71268,11473
06029000906,Census Tract 9.06; Kern County; California,1.0000000000000018,1247,40,40.00000000000007,1247.0000000000023,7,35000,39999,71268,11473
06029000906,Census Tract 9.06; Kern County; California,1.0000000000000018,1247,37,37.000000000000064,1247.0000000000023,8,40000,44999,71268,11473
06029000906,Census Tract 9.06; Kern County; California,1.0000000000000018,1247,69,69.00000000000013,1247.0000000000023,9,45000,49999,71268,11473
06029000906,Census Tract 9.06; Kern County; California,1.0000000000000018,1247,83,83.00000000000014,1247.0000000000023,10,50000,59999,71268,11473
06029000906,Census Tract 9.06; Kern County; California,1.0000000000000018,1247,158,158.00000000000028,1247.0000000000023,11,60000,74999,71268,11473
06029000906,Census Tract 9.06; Kern County; California,1.0000000000000018,1247,287,287.0000000000005,1247.0000000000023,12,75000,99999,71268,11473
06029000906,Census Tract 9.06; Kern County; California,1.0000000000000018,1247,135,135.00000000000023,1247.0000000000023,13,100000,124999,71268,11473
06029000906,Census Tract 9.06; Kern County; California,1.0000000000000018,1247,69,69.00000000000013,1247.0000000000023,14,125000,149999,71268,11473
06029000906,Census Tract 9.06; Kern County; California,1.0000000000000018,1247,35,35.000000000000064,1247.0000000000023,15,150000,199999,71268,11473
06029000906,Census Tract 9.06; Kern County; California,1.0000000000000018,1247,56,56.0000000000001,1247.0000000000023,16,200000,NA,71268,11473
06029000507,Census Tract 5.07; Kern County; California,0.7976875059943664,1366,10,7.976875059943664,1089.6411331883046,1,0,9999,106538,32507
06029000507,Census Tract 5.07; Kern County; California,0.7976875059943664,1366,43,34.30056275775776,1089.6411331883046,2,10000,14999,106538,32507
06029000507,Census Tract 5.07; Kern County; California,0.7976875059943664,1366,51,40.68206280571269,1089.6411331883046,3,15000,19999,106538,32507
06029000507,Census Tract 5.07; Kern County; California,0.7976875059943664,1366,11,8.77456256593803,1089.6411331883046,4,20000,24999,106538,32507
06029000507,Census Tract 5.07; Kern County; California,0.7976875059943664,1366,34,27.12137520380846,1089.6411331883046,5,25000,29999,106538,32507
06029000507,Census Tract 5.07; Kern County; California,0.7976875059943664,1366,0,0,1089.6411331883046,6,30000,34999,106538,32507
06029000507,Census Tract 5.07; Kern County; California,0.7976875059943664,1366,0,0,1089.6411331883046,7,35000,39999,106538,32507
06029000507,Census Tract 5.07; Kern County; California,0.7976875059943664,1366,22,17.54912513187606,1089.6411331883046,8,40000,44999,106538,32507
06029000507,Census Tract 5.07; Kern County; California,0.7976875059943664,1366,41,32.705187745769024,1089.6411331883046,9,45000,49999,106538,32507
06029000507,Census Tract 5.07; Kern County; California,0.7976875059943664,1366,66,52.64737539562819,1089.6411331883046,10,50000,59999,106538,32507
06029000507,Census Tract 5.07; Kern County; California,0.7976875059943664,1366,58,46.26587534767325,1089.6411331883046,11,60000,74999,106538,32507
06029000507,Census Tract 5.07; Kern County; California,0.7976875059943664,1366,284,226.54325170240006,1089.6411331883046,12,75000,99999,106538,32507
06029000507,Census Tract 5.07; Kern County; California,0.7976875059943664,1366,202,161.132876210862,1089.6411331883046,13,100000,124999,106538,32507
06029000507,Census Tract 5.07; Kern County; California,0.7976875059943664,1366,139,110.87856333321693,1089.6411331883046,14,125000,149999,106538,32507
06029000507,Census Tract 5.07; Kern County; California,0.7976875059943664,1366,222,177.08662633074934,1089.6411331883046,15,150000,199999,106538,32507
06029000507,Census Tract 5.07; Kern County; California,0.7976875059943664,1366,183,145.97681359696907,1089.6411331883046,16,200000,NA,106538,32507
06029002806,Census Tract 28.06; Kern County; California,1.000000000000121,1081,17,17.000000000002057,1081.0000000001307,1,0,9999,83533,17459
06029002806,Census Tract 28.06; Kern County; California,1.000000000000121,1081,9,9.000000000001089,1081.0000000001307,2,10000,14999,83533,17459
06029002806,Census Tract 28.06; Kern County; California,1.000000000000121,1081,4,4.000000000000484,1081.0000000001307,3,15000,19999,83533,17459
06029002806,Census Tract 28.06; Kern County; California,1.000000000000121,1081,37,37.000000000004476,1081.0000000001307,4,20000,24999,83533,17459
06029002806,Census Tract 28.06; Kern County; California,1.000000000000121,1081,2,2.000000000000242,1081.0000000001307,5,25000,29999,83533,17459
06029002806,Census Tract 28.06; Kern County; California,1.000000000000121,1081,20,20.00000000000242,1081.0000000001307,6,30000,34999,83533,17459
06029002806,Census Tract 28.06; Kern County; California,1.000000000000121,1081,24,24.000000000002906,1081.0000000001307,7,35000,39999,83533,17459
06029002806,Census Tract 28.06; Kern County; California,1.000000000000121,1081,52,52.000000000006295,1081.0000000001307,8,40000,44999,83533,17459
06029002806,Census Tract 28.06; Kern County; California,1.000000000000121,1081,7,7.000000000000847,1081.0000000001307,9,45000,49999,83533,17459
06029002806,Census Tract 28.06; Kern County; California,1.000000000000121,1081,111,111.00000000001343,1081.0000000001307,10,50000,59999,83533,17459
06029002806,Census Tract 28.06; Kern County; California,1.000000000000121,1081,172,172.0000000000208,1081.0000000001307,11,60000,74999,83533,17459
06029002806,Census Tract 28.06; Kern County; California,1.000000000000121,1081,152,152.0000000000184,1081.0000000001307,12,75000,99999,83533,17459
06029002806,Census Tract 28.06; Kern County; California,1.000000000000121,1081,218,218.00000000002638,1081.0000000001307,13,100000,124999,83533,17459
06029002806,Census Tract 28.06; Kern County; California,1.000000000000121,1081,38,38.0000000000046,1081.0000000001307,14,125000,149999,83533,17459
06029002806,Census Tract 28.06; Kern County; California,1.000000000000121,1081,135,135.00000000001634,1081.0000000001307,15,150000,199999,83533,17459
06029002806,Census Tract 28.06; Kern County; California,1.000000000000121,1081,83,83.00000000001005,1081.0000000001307,16,200000,NA,83533,17459
06029000702,Census Tract 7.02; Kern County; California,0.16426442857942905,1030,38,6.242048286018304,169.19236143681192,1,0,9999,80938,34768
06029000702,Census Tract 7.02; Kern County; California,0.16426442857942905,1030,58,9.527336857606885,169.19236143681192,2,10000,14999,80938,34768
06029000702,Census Tract 7.02; Kern County; California,0.16426442857942905,1030,28,4.5994040002240135,169.19236143681192,3,15000,19999,80938,34768
06029000702,Census Tract 7.02; Kern County; California,0.16426442857942905,1030,23,3.778081857326868,169.19236143681192,4,20000,24999,80938,34768
06029000702,Census Tract 7.02; Kern County; California,0.16426442857942905,1030,36,5.913519428859446,169.19236143681192,5,25000,29999,80938,34768
06029000702,Census Tract 7.02; Kern County; California,0.16426442857942905,1030,31,5.092197285962301,169.19236143681192,6,30000,34999,80938,34768
06029000702,Census Tract 7.02; Kern County; California,0.16426442857942905,1030,129,21.190111286746347,169.19236143681192,7,35000,39999,80938,34768
06029000702,Census Tract 7.02; Kern County; California,0.16426442857942905,1030,9,1.4783798572148614,169.19236143681192,8,40000,44999,80938,34768
06029000702,Census Tract 7.02; Kern County; California,0.16426442857942905,1030,0,0,169.19236143681192,9,45000,49999,80938,34768
06029000702,Census Tract 7.02; Kern County; California,0.16426442857942905,1030,87,14.291005286410327,169.19236143681192,10,50000,59999,80938,34768
06029000702,Census Tract 7.02; Kern County; California,0.16426442857942905,1030,64,10.51292342908346,169.19236143681192,11,60000,74999,80938,34768
06029000702,Census Tract 7.02; Kern County; California,0.16426442857942905,1030,73,11.99130328629832,169.19236143681192,12,75000,99999,80938,34768
06029000702,Census Tract 7.02; Kern County; California,0.16426442857942905,1030,109,17.904822715157767,169.19236143681192,13,100000,124999,80938,34768
06029000702,Census Tract 7.02; Kern County; California,0.16426442857942905,1030,127,20.86158242958749,169.19236143681192,14,125000,149999,80938,34768
06029000702,Census Tract 7.02; Kern County; California,0.16426442857942905,1030,92,15.112327429307472,169.19236143681192,15,150000,199999,80938,34768
06029000702,Census Tract 7.02; Kern County; California,0.16426442857942905,1030,126,20.69731800100806,169.19236143681192,16,200000,NA,80938,34768
06029000601,Census Tract 6.01; Kern County; California,0.9999999999996521,925,42,41.999999999985384,924.9999999996782,1,0,9999,32304,15917
06029000601,Census Tract 6.01; Kern County; California,0.9999999999996521,925,38,37.99999999998678,924.9999999996782,2,10000,14999,32304,15917
06029000601,Census Tract 6.01; Kern County; California,0.9999999999996521,925,172,171.99999999994014,924.9999999996782,3,15000,19999,32304,15917
06029000601,Census Tract 6.01; Kern County; California,0.9999999999996521,925,40,39.99999999998608,924.9999999996782,4,20000,24999,32304,15917
06029000601,Census Tract 6.01; Kern County; California,0.9999999999996521,925,47,46.99999999998364,924.9999999996782,5,25000,29999,32304,15917
06029000601,Census Tract 6.01; Kern County; California,0.9999999999996521,925,172,171.99999999994014,924.9999999996782,6,30000,34999,32304,15917
06029000601,Census Tract 6.01; Kern County; California,0.9999999999996521,925,10,9.99999999999652,924.9999999996782,7,35000,39999,32304,15917
06029000601,Census Tract 6.01; Kern County; California,0.9999999999996521,925,21,20.999999999992692,924.9999999996782,8,40000,44999,32304,15917
06029000601,Census Tract 6.01; Kern County; California,0.9999999999996521,925,0,0,924.9999999996782,9,45000,49999,32304,15917
06029000601,Census Tract 6.01; Kern County; California,0.9999999999996521,925,38,37.99999999998678,924.9999999996782,10,50000,59999,32304,15917
06029000601,Census Tract 6.01; Kern County; California,0.9999999999996521,925,68,67.99999999997634,924.9999999996782,11,60000,74999,32304,15917
06029000601,Census Tract 6.01; Kern County; California,0.9999999999996521,925,45,44.99999999998434,924.9999999996782,12,75000,99999,32304,15917
06029000601,Census Tract 6.01; Kern County; California,0.9999999999996521,925,184,183.99999999993597,924.9999999996782,13,100000,124999,32304,15917
06029000601,Census Tract 6.01; Kern County; California,0.9999999999996521,925,0,0,924.9999999996782,14,125000,149999,32304,15917
06029000601,Census Tract 6.01; Kern County; California,0.9999999999996521,925,48,47.9999999999833,924.9999999996782,15,150000,199999,32304,15917
06029000601,Census Tract 6.01; Kern County; California,0.9999999999996521,925,0,0,924.9999999996782,16,200000,NA,32304,15917
06029000602,Census Tract 6.02; Kern County; California,0.9999999999997204,913,91,90.99999999997456,912.9999999997448,1,0,9999,29443,7913
06029000602,Census Tract 6.02; Kern County; California,0.9999999999997204,913,126,125.99999999996477,912.9999999997448,2,10000,14999,29443,7913
06029000602,Census Tract 6.02; Kern County; California,0.9999999999997204,913,93,92.99999999997401,912.9999999997448,3,15000,19999,29443,7913
06029000602,Census Tract 6.02; Kern County; California,0.9999999999997204,913,57,56.99999999998406,912.9999999997448,4,20000,24999,29443,7913
06029000602,Census Tract 6.02; Kern County; California,0.9999999999997204,913,112,111.9999999999687,912.9999999997448,5,25000,29999,29443,7913
06029000602,Census Tract 6.02; Kern County; California,0.9999999999997204,913,58,57.999999999983785,912.9999999997448,6,30000,34999,29443,7913
06029000602,Census Tract 6.02; Kern County; California,0.9999999999997204,913,71,70.99999999998015,912.9999999997448,7,35000,39999,29443,7913
06029000602,Census Tract 6.02; Kern County; California,0.9999999999997204,913,51,50.99999999998574,912.9999999997448,8,40000,44999,29443,7913
06029000602,Census Tract 6.02; Kern County; California,0.9999999999997204,913,73,72.9999999999796,912.9999999997448,9,45000,49999,29443,7913
06029000602,Census Tract 6.02; Kern County; California,0.9999999999997204,913,41,40.99999999998854,912.9999999997448,10,50000,59999,29443,7913
06029000602,Census Tract 6.02; Kern County; California,0.9999999999997204,913,80,79.99999999997763,912.9999999997448,11,60000,74999,29443,7913
06029000602,Census Tract 6.02; Kern County; California,0.9999999999997204,913,19,18.99999999999469,912.9999999997448,12,75000,99999,29443,7913
06029000602,Census Tract 6.02; Kern County; California,0.9999999999997204,913,1,0.9999999999997204,912.9999999997448,13,100000,124999,29443,7913
06029000602,Census Tract 6.02; Kern County; California,0.9999999999997204,913,40,39.999999999988816,912.9999999997448,14,125000,149999,29443,7913
06029000602,Census Tract 6.02; Kern County; California,0.9999999999997204,913,0,0,912.9999999997448,15,150000,199999,29443,7913
06029000602,Census Tract 6.02; Kern County; California,0.9999999999997204,913,0,0,912.9999999997448,16,200000,NA,29443,7913
06029003826,Census Tract 38.26; Kern County; California,0.11340900493848066,993,0,0,112.6151419039113,1,0,9999,158304,50373
06029003826,Census Tract 38.26; Kern County; California,0.11340900493848066,993,0,0,112.6151419039113,2,10000,14999,158304,50373
06029003826,Census Tract 38.26; Kern County; California,0.11340900493848066,993,0,0,112.6151419039113,3,15000,19999,158304,50373
06029003826,Census Tract 38.26; Kern County; California,0.11340900493848066,993,71,8.052039350632127,112.6151419039113,4,20000,24999,158304,50373
06029003826,Census Tract 38.26; Kern County; California,0.11340900493848066,993,0,0,112.6151419039113,5,25000,29999,158304,50373
06029003826,Census Tract 38.26; Kern County; California,0.11340900493848066,993,0,0,112.6151419039113,6,30000,34999,158304,50373
06029003826,Census Tract 38.26; Kern County; California,0.11340900493848066,993,0,0,112.6151419039113,7,35000,39999,158304,50373
06029003826,Census Tract 38.26; Kern County; California,0.11340900493848066,993,57,6.464313281493398,112.6151419039113,8,40000,44999,158304,50373
06029003826,Census Tract 38.26; Kern County; California,0.11340900493848066,993,0,0,112.6151419039113,9,45000,49999,158304,50373
06029003826,Census Tract 38.26; Kern County; California,0.11340900493848066,993,21,2.381589103708094,112.6151419039113,10,50000,59999,158304,50373
06029003826,Census Tract 38.26; Kern County; California,0.11340900493848066,993,28,3.1754521382774588,112.6151419039113,11,60000,74999,158304,50373
06029003826,Census Tract 38.26; Kern County; California,0.11340900493848066,993,114,12.928626562986796,112.6151419039113,12,75000,99999,158304,50373
06029003826,Census Tract 38.26; Kern County; California,0.11340900493848066,993,137,15.53703367657185,112.6151419039113,13,100000,124999,158304,50373
06029003826,Census Tract 38.26; Kern County; California,0.11340900493848066,993,64,7.258176316062762,112.6151419039113,14,125000,149999,158304,50373
06029003826,Census Tract 38.26; Kern County; California,0.11340900493848066,993,191,21.661119943249805,112.6151419039113,15,150000,199999,158304,50373
06029003826,Census Tract 38.26; Kern County; California,0.11340900493848066,993,310,35.156791530929006,112.6151419039113,16,200000,NA,158304,50373
06029003132,Census Tract 31.32; Kern County; California,1.0000000000001257,1333,64,64.00000000000804,1333.0000000001676,1,0,9999,66442,25285
06029003132,Census Tract 31.32; Kern County; California,1.0000000000001257,1333,19,19.000000000002387,1333.0000000001676,2,10000,14999,66442,25285
06029003132,Census Tract 31.32; Kern County; California,1.0000000000001257,1333,47,47.000000000005905,1333.0000000001676,3,15000,19999,66442,25285
06029003132,Census Tract 31.32; Kern County; California,1.0000000000001257,1333,63,63.000000000007915,1333.0000000001676,4,20000,24999,66442,25285
06029003132,Census Tract 31.32; Kern County; California,1.0000000000001257,1333,54,54.000000000006786,1333.0000000001676,5,25000,29999,66442,25285
06029003132,Census Tract 31.32; Kern County; California,1.0000000000001257,1333,62,62.000000000007795,1333.0000000001676,6,30000,34999,66442,25285
06029003132,Census Tract 31.32; Kern County; California,1.0000000000001257,1333,25,25.00000000000314,1333.0000000001676,7,35000,39999,66442,25285
06029003132,Census Tract 31.32; Kern County; California,1.0000000000001257,1333,67,67.00000000000843,1333.0000000001676,8,40000,44999,66442,25285
06029003132,Census Tract 31.32; Kern County; California,1.0000000000001257,1333,0,0,1333.0000000001676,9,45000,49999,66442,25285
06029003132,Census Tract 31.32; Kern County; California,1.0000000000001257,1333,244,244.00000000003067,1333.0000000001676,10,50000,59999,66442,25285
06029003132,Census Tract 31.32; Kern County; California,1.0000000000001257,1333,50,50.00000000000628,1333.0000000001676,11,60000,74999,66442,25285
06029003132,Census Tract 31.32; Kern County; California,1.0000000000001257,1333,304,304.0000000000382,1333.0000000001676,12,75000,99999,66442,25285
